source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,incremental_mode,incremental_decision,source_has_history,probe_limit,feed_items_seen,anchor_found,anchor_index,selected_items_for_processing,incremental_warning,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,llm_screen_and_match_seconds,screening_mode,llm_call_count,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
articles-agi-1b9f0040,390,探索AGI,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3916725964.atom,http://127.0.0.1:8003/feed/MP_WXS_3916725964.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-4048f66e,391,数字生命卡兹克,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3223096120.atom,http://127.0.0.1:8003/feed/MP_WXS_3223096120.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-d9d68e78,392,新华社新闻_新华网,Articles/党政信息,,https://plink.anyfeeder.com/newscn/whxw,https://plink.anyfeeder.com/newscn/whxw,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-f85c92dd,393,新智元,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3271041950.atom,http://127.0.0.1:8003/feed/MP_WXS_3271041950.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-c37253a5,394,新智元,Articles,,https://raw.githubusercontent.com/osnsyc/Wechat-Scholar/main/channels/gh_108f2a2a27f4.xml,https://raw.githubusercontent.com/osnsyc/Wechat-Scholar/main/channels/gh_108f2a2a27f4.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-d27d49e7,395,新石器公园,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/489640651,http://127.0.0.1:1200/bilibili/user/video/489640651,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,timeout,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_timeout"", ""message"": ""timed out"", ""retryable"": true, ""source_id"": ""videos-d27d49e7"", ""feed_url"": ""http://127.0.0.1:1200/bilibili/user/video/489640651""}, ""run"": {""run_id"": ""rss_20260516_082519_866329_videos-d27d49e7"", ""source_id"": ""videos-d27d49e7"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:19.866329+00:00"", ""finished_at"": ""2026-05-16T08:25:40.265245+00:00"", ""duration_ms"": 20399, ""duration_seconds"": 20.399, ""error_code"": ""rss_fetch_timeout"", ""error_message"": ""timed out"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null}, ""error"": {""error_code"": ""rss_fetch_timeout",,,,,,,,0,0,0,0,0,0,
articles-dfa99bd5,396,时代观察 - 乌有之乡网刊,Articles/社评,,http://127.0.0.1:1200/wyzxwk/article,http://127.0.0.1:1200/wyzxwk/article,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,rsshub_503,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""articles-dfa99bd5"", ""feed_url"": ""http://127.0.0.1:1200/wyzxwk/article""}, ""run"": {""run_id"": ""rss_20260516_082520_910234_articles-dfa99bd5"", ""source_id"": ""articles-dfa99bd5"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:20.910234+00:00"", ""finished_at"": ""2026-05-16T08:25:29.082867+00:00"", ""duration_ms"": 8173, ""duration_seconds"": 8.173, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history""",,,,,,,,0,0,0,0,0,0,
videos-21b8a546,397,是啤酒鸭-梗图,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/1073153713,http://127.0.0.1:1200/bilibili/user/video/1073153713,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,timeout,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_timeout"", ""message"": ""timed out"", ""retryable"": true, ""source_id"": ""videos-21b8a546"", ""feed_url"": ""http://127.0.0.1:1200/bilibili/user/video/1073153713""}, ""run"": {""run_id"": ""rss_20260516_082521_956913_videos-21b8a546"", ""source_id"": ""videos-21b8a546"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:21.956913+00:00"", ""finished_at"": ""2026-05-16T08:25:42.200865+00:00"", ""duration_ms"": 20244, ""duration_seconds"": 20.244, ""error_code"": ""rss_fetch_timeout"", ""error_message"": ""timed out"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null}, ""error"": {""error_code"": ""rss_fetch_timeou",,,,,,,,0,0,0,0,0,0,
videos-51174438,398,是落拓呀,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/43276908,http://127.0.0.1:1200/bilibili/user/video/43276908,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,timeout,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_timeout"", ""message"": ""timed out"", ""retryable"": true, ""source_id"": ""videos-51174438"", ""feed_url"": ""http://127.0.0.1:1200/bilibili/user/video/43276908""}, ""run"": {""run_id"": ""rss_20260516_082523_326277_videos-51174438"", ""source_id"": ""videos-51174438"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:23.326277+00:00"", ""finished_at"": ""2026-05-16T08:25:43.496721+00:00"", ""duration_ms"": 20170, ""duration_seconds"": 20.17, ""error_code"": ""rss_fetch_timeout"", ""error_message"": ""timed out"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null}, ""error"": {""error_code"": ""rss_fetch_timeout"",",,,,,,,,0,0,0,0,0,0,
articles-latepost,399,晚点LatePost,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3572959446.atom,http://127.0.0.1:8003/feed/MP_WXS_3572959446.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-12d011df,400,智东西,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3081486433.atom,http://127.0.0.1:8003/feed/MP_WXS_3081486433.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-89504017,401,智能路障,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/79577853,http://127.0.0.1:1200/bilibili/user/video/79577853,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-9cbfc807,402,最新发布_共产党员网,Articles/党政信息,,http://127.0.0.1:1200/12371/zxfb,http://127.0.0.1:1200/12371/zxfb,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-d48b679b,403,本子在隔壁,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/593251783,http://127.0.0.1:1200/bilibili/user/video/593251783,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-67800c28,404,机器之心,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3073282833.atom,http://127.0.0.1:8003/feed/MP_WXS_3073282833.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,26,False,,26,New source: processing first 26 items as initial baseline (new_source_initial_limit=30).,26,26,0,26,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-f5d6d15c,405,机器之心,Articles,,https://www.jiqizhixin.com/rss,https://www.jiqizhixin.com/rss,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,feed_parse_error,"{""ok"": false, ""error"": {""error_code"": ""rss_parse_error"", ""message"": ""failed to parse feed: <unknown>:12:244: mismatched tag"", ""retryable"": false, ""source_id"": ""articles-f5d6d15c"", ""feed_url"": ""https://www.jiqizhixin.com/rss""}, ""run"": {""run_id"": ""rss_20260516_082530_314416_articles-f5d6d15c"", ""source_id"": ""articles-f5d6d15c"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:30.314416+00:00"", ""finished_at"": ""2026-05-16T08:25:34.595535+00:00"", ""duration_ms"": 4281, ""duration_seconds"": 4.281, ""error_code"": ""rss_parse_error"", ""error_message"": ""failed to parse feed: <unknown>:12:244: mismatched tag"", ""retryable"": false, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ",,,,,,,,0,0,0,0,0,0,
videos-1,406,机器人夏先生1号,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/31656484,http://127.0.0.1:1200/bilibili/user/video/31656484,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-c6a038ca,407,李滇滇,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/3546676667091128,http://127.0.0.1:1200/bilibili/user/video/3546676667091128,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-lijigang-com,408,李继刚(@lijigang_com),SocialMedia,,https://api.xgo.ing/rss/user/ca2fa444b6ea4b8b974fe148056e497a,https://api.xgo.ing/rss/user/ca2fa444b6ea4b8b974fe148056e497a,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-jackson,409,杰克森Jackson_,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/13174980,http://127.0.0.1:1200/bilibili/user/video/13174980,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-fe754459,410,极客公园,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_1304308441.atom,http://127.0.0.1:8003/feed/MP_WXS_1304308441.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,26,False,,26,New source: processing first 26 items as initial baseline (new_source_initial_limit=30).,26,26,0,26,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-8a492afd,411,极客公园,Articles,,https://www.geekpark.net/rss,https://www.geekpark.net/rss,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""ok"": false, ""error"": {""error_code"": ""unknown_error"", ""message"": ""Remote end closed connection without response"", ""retryable"": true, ""source_id"": ""articles-8a492afd"", ""feed_url"": ""https://www.geekpark.net/rss""}, ""run"": {""run_id"": ""rss_20260516_082535_871287_articles-8a492afd"", ""source_id"": ""articles-8a492afd"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:35.871287+00:00"", ""finished_at"": ""2026-05-16T08:25:37.824860+00:00"", ""duration_ms"": 1954, ""duration_seconds"": 1.954, ""error_code"": ""unknown_error"", ""error_message"": ""Remote end closed connection without response"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null",,,,,,,,0,0,0,0,0,0,
articles-72de26a2,412,极客公园,Articles,,https://wechat2rss.xlab.app/feed/1a5aec98e71c707c8ca092bc2c255b9d4bac477d.xml,https://wechat2rss.xlab.app/feed/1a5aec98e71c707c8ca092bc2c255b9d4bac477d.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-0745883d,413,林川登罗,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/3798056,http://127.0.0.1:1200/bilibili/user/video/3798056,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-04b142c7,414,柯洁,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/525952604,http://127.0.0.1:1200/bilibili/user/video/525952604,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-geslook,415,歌白说Geslook,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/315846984,http://127.0.0.1:1200/bilibili/user/video/315846984,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-guizang-ai-op7418,416,歸藏(guizang.ai)(@op7418),SocialMedia,,https://api.xgo.ing/rss/user/831fac36aa0a49a9af79f35dc1c9b5d9,https://api.xgo.ing/rss/user/831fac36aa0a49a9af79f35dc1c9b5d9,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-ai-211f08a4,417,歸藏的AI工具箱,Articles,,https://wechat2rss.bestblogs.dev/feed/1fc32fedbf5da37e8e819a9298ae80724c12cb03.xml,https://wechat2rss.bestblogs.dev/feed/1fc32fedbf5da37e8e819a9298ae80724c12cb03.xml,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,content_inbox_error,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 500: Internal Server Error"", ""retryable"": true, ""source_id"": ""articles-ai-211f08a4"", ""feed_url"": ""https://wechat2rss.bestblogs.dev/feed/1fc32fedbf5da37e8e819a9298ae80724c12cb03.xml""}, ""run"": {""run_id"": ""rss_20260516_082542_027863_articles-ai-211f08a4"", ""source_id"": ""articles-ai-211f08a4"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:25:42.027863+00:00"", ""finished_at"": ""2026-05-16T08:25:43.430266+00:00"", ""duration_ms"": 1402, ""duration_seconds"": 1.402, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 500: Internal Server Error"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed",,,,,,,,0,0,0,0,0,0,
socialmedia-046f3fca,418,每周一书 – 书伴,SocialMedia,,http://127.0.0.1:1200/bookfere/weekly,http://127.0.0.1:1200/bookfere/weekly,docker-host,False,success,until_existing,until_existing_anchor_found,False,,1,True,0,0,,1,0,0,0,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
pictures,419,每日一图-北京天文馆,Pictures/星空,,http://127.0.0.1:1200/bjp/apod,http://127.0.0.1:1200/bjp/apod,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-79746aff,420,毕导,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/254463269,http://127.0.0.1:1200/bilibili/user/video/254463269,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-90ec6e1b,421,汤质看本质,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/362588980,http://127.0.0.1:1200/bilibili/user/video/362588980,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-ai-2a283285,422,沃垠AI,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3201599457.atom,http://127.0.0.1:8003/feed/MP_WXS_3201599457.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,27,False,,27,New source: processing first 27 items as initial baseline (new_source_initial_limit=30).,27,27,0,27,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-aper,423,河口超人Aper,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/1288663494,http://127.0.0.1:1200/bilibili/user/video/1288663494,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-de2bf5f4,424,泛式,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/63231,http://127.0.0.1:1200/bilibili/user/video/63231,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-841fb856,425,波士顿圆脸,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/346563107,http://127.0.0.1:1200/bilibili/user/video/346563107,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-2330599f,426,浮世叁千问,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/435061656,http://127.0.0.1:1200/bilibili/user/video/435061656,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-a,427,海林A读书,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/3494374304385046,http://127.0.0.1:1200/bilibili/user/video/3494374304385046,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-0a45584e,428,混沌周刊,Articles/科技与编程,,https://weekly.love/feed/atom,https://weekly.love/feed/atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-b4d40dd5,429,漫士沉思录,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/266765166,http://127.0.0.1:1200/bilibili/user/video/266765166,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-b19c322d,430,潦草学者,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3239649460.atom,http://127.0.0.1:8003/feed/MP_WXS_3239649460.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-32653978,431,火兰朋克,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/508215481,http://127.0.0.1:1200/bilibili/user/video/508215481,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-37d17cdd,432,灯果,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/4748646,http://127.0.0.1:1200/bilibili/user/video/4748646,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-6b7efb1a,433,特工宇宙,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3621654047.atom,http://127.0.0.1:8003/feed/MP_WXS_3621654047.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,26,False,,26,New source: processing first 26 items as initial baseline (new_source_initial_limit=30).,26,26,0,26,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-22d77a26,434,猫眼看足球,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/456249922,http://127.0.0.1:1200/bilibili/user/video/456249922,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-d6c54d8b,435,猴猴说话,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3279284299.atom,http://127.0.0.1:8003/feed/MP_WXS_3279284299.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-82b205f5,436,猴猴说话,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/31728620,http://127.0.0.1:1200/bilibili/user/video/31728620,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-152,437,瓶子君152,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/730732,http://127.0.0.1:1200/bilibili/user/video/730732,docker-host,False,success,until_existing,until_existing_anchor_found,False,,8,True,7,7,,8,7,0,7,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-5972d638,438,甲子光年,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3599245772.atom,http://127.0.0.1:8003/feed/MP_WXS_3599245772.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,28,False,,28,New source: processing first 28 items as initial baseline (new_source_initial_limit=30).,28,28,0,28,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-one,439,白染one,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/476051104,http://127.0.0.1:1200/bilibili/user/video/476051104,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-9270c965,440,白熊阿丸的小屋,Articles/个人博客-人生,,https://blog.bxaw.name/feed/,https://blog.bxaw.name/feed/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-74392673,441,白马繁华,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/251054248,http://127.0.0.1:1200/bilibili/user/video/251054248,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
