source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message
"{""feed_url"": ""https://skyfall.dev/rss.xml"", ""local_xml_url"": """", ""row_index"": 377, ""source_category"": ""英文博客"", ""source_name"": ""skyfall.dev"", ""xml_url"": ""https://skyfall.dev/rss.xml""}",376,skyfall.dev,英文博客,,https://skyfall.dev/rss.xml,https://skyfall.dev/rss.xml,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://garymarcus.substack.com/feed"", ""local_xml_url"": """", ""row_index"": 378, ""source_category"": ""英文博客"", ""source_name"": ""garymarcus.substack.com"", ""xml_url"": ""https://garymarcus.substack.com/feed""}",377,garymarcus.substack.com,英文博客,,https://garymarcus.substack.com/feed,https://garymarcus.substack.com/feed,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://rachelbythebay.com/w/atom.xml"", ""local_xml_url"": """", ""row_index"": 379, ""source_category"": ""英文博客"", ""source_name"": ""rachelbythebay.com"", ""xml_url"": ""https://rachelbythebay.com/w/atom.xml""}",378,rachelbythebay.com,英文博客,,https://rachelbythebay.com/w/atom.xml,https://rachelbythebay.com/w/atom.xml,docker-host,True,failed,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""detail"": ""HTTP Error 429: Too Many Requests""}"
"{""feed_url"": ""https://overreacted.io/rss.xml"", ""local_xml_url"": """", ""row_index"": 380, ""source_category"": ""英文博客"", ""source_name"": ""overreacted.io"", ""xml_url"": ""https://overreacted.io/rss.xml""}",379,overreacted.io,英文博客,,https://overreacted.io/rss.xml,https://overreacted.io/rss.xml,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://timsh.org/rss/"", ""local_xml_url"": """", ""row_index"": 381, ""source_category"": ""英文博客"", ""source_name"": ""timsh.org"", ""xml_url"": ""https://timsh.org/rss/""}",380,timsh.org,英文博客,,https://timsh.org/rss/,https://timsh.org/rss/,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://www.johndcook.com/blog/feed/"", ""local_xml_url"": """", ""row_index"": 382, ""source_category"": ""英文博客"", ""source_name"": ""johndcook.com"", ""xml_url"": ""https://www.johndcook.com/blog/feed/""}",381,johndcook.com,英文博客,,https://www.johndcook.com/blog/feed/,https://www.johndcook.com/blog/feed/,docker-host,True,success,3,2,1,2,3,unknown,1,0,2,0,,
"{""feed_url"": ""https://gilesthomas.com/feed/rss.xml"", ""local_xml_url"": """", ""row_index"": 383, ""source_category"": ""英文博客"", ""source_name"": ""gilesthomas.com"", ""xml_url"": ""https://gilesthomas.com/feed/rss.xml""}",382,gilesthomas.com,英文博客,,https://gilesthomas.com/feed/rss.xml,https://gilesthomas.com/feed/rss.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://matklad.github.io/feed.xml"", ""local_xml_url"": """", ""row_index"": 384, ""source_category"": ""英文博客"", ""source_name"": ""matklad.github.io"", ""xml_url"": ""https://matklad.github.io/feed.xml""}",383,matklad.github.io,英文博客,,https://matklad.github.io/feed.xml,https://matklad.github.io/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.theatlantic.com/feed/author/derek-thompson/"", ""local_xml_url"": """", ""row_index"": 385, ""source_category"": ""英文博客"", ""source_name"": ""derekthompson.org"", ""xml_url"": ""https://www.theatlantic.com/feed/author/derek-thompson/""}",384,derekthompson.org,英文博客,,https://www.theatlantic.com/feed/author/derek-thompson/,https://www.theatlantic.com/feed/author/derek-thompson/,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://evanhahn.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 386, ""source_category"": ""英文博客"", ""source_name"": ""evanhahn.com"", ""xml_url"": ""https://evanhahn.com/feed.xml""}",385,evanhahn.com,英文博客,,https://evanhahn.com/feed.xml,https://evanhahn.com/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://terriblesoftware.org/feed/"", ""local_xml_url"": """", ""row_index"": 387, ""source_category"": ""英文博客"", ""source_name"": ""terriblesoftware.org"", ""xml_url"": ""https://terriblesoftware.org/feed/""}",386,terriblesoftware.org,英文博客,,https://terriblesoftware.org/feed/,https://terriblesoftware.org/feed/,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://rakhim.exotext.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 388, ""source_category"": ""英文博客"", ""source_name"": ""rakhim.exotext.com"", ""xml_url"": ""https://rakhim.exotext.com/rss.xml""}",387,rakhim.exotext.com,英文博客,,https://rakhim.exotext.com/rss.xml,https://rakhim.exotext.com/rss.xml,docker-host,True,success,3,2,1,2,1,unknown,2,0,1,0,,
"{""feed_url"": ""https://joanwestenberg.com/rss"", ""local_xml_url"": """", ""row_index"": 389, ""source_category"": ""英文博客"", ""source_name"": ""joanwestenberg.com"", ""xml_url"": ""https://joanwestenberg.com/rss""}",388,joanwestenberg.com,英文博客,,https://joanwestenberg.com/rss,https://joanwestenberg.com/rss,docker-host,True,failed,0,0,0,0,0,unknown,0,0,0,0,network_error,"{""detail"": ""<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1016)>""}"
"{""feed_url"": ""https://xania.org/feed"", ""local_xml_url"": """", ""row_index"": 390, ""source_category"": ""英文博客"", ""source_name"": ""xania.org"", ""xml_url"": ""https://xania.org/feed""}",389,xania.org,英文博客,,https://xania.org/feed,https://xania.org/feed,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://micahflee.com/feed/"", ""local_xml_url"": """", ""row_index"": 391, ""source_category"": ""英文博客"", ""source_name"": ""micahflee.com"", ""xml_url"": ""https://micahflee.com/feed/""}",390,micahflee.com,英文博客,,https://micahflee.com/feed/,https://micahflee.com/feed/,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://nesbitt.io/feed.xml"", ""local_xml_url"": """", ""row_index"": 392, ""source_category"": ""英文博客"", ""source_name"": ""nesbitt.io"", ""xml_url"": ""https://nesbitt.io/feed.xml""}",391,nesbitt.io,英文博客,,https://nesbitt.io/feed.xml,https://nesbitt.io/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://www.construction-physics.com/feed"", ""local_xml_url"": """", ""row_index"": 393, ""source_category"": ""英文博客"", ""source_name"": ""construction-physics.com"", ""xml_url"": ""https://www.construction-physics.com/feed""}",392,construction-physics.com,英文博客,,https://www.construction-physics.com/feed,https://www.construction-physics.com/feed,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://feed.tedium.co/"", ""local_xml_url"": """", ""row_index"": 394, ""source_category"": ""英文博客"", ""source_name"": ""tedium.co"", ""xml_url"": ""https://feed.tedium.co/""}",393,tedium.co,英文博客,,https://feed.tedium.co/,https://feed.tedium.co/,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://susam.net/feed.xml"", ""local_xml_url"": """", ""row_index"": 395, ""source_category"": ""英文博客"", ""source_name"": ""susam.net"", ""xml_url"": ""https://susam.net/feed.xml""}",394,susam.net,英文博客,,https://susam.net/feed.xml,https://susam.net/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://entropicthoughts.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 396, ""source_category"": ""英文博客"", ""source_name"": ""entropicthoughts.com"", ""xml_url"": ""https://entropicthoughts.com/feed.xml""}",395,entropicthoughts.com,英文博客,,https://entropicthoughts.com/feed.xml,https://entropicthoughts.com/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://buttondown.com/hillelwayne/rss"", ""local_xml_url"": """", ""row_index"": 397, ""source_category"": ""英文博客"", ""source_name"": ""buttondown.com/hillelwayne"", ""xml_url"": ""https://buttondown.com/hillelwayne/rss""}",396,buttondown.com/hillelwayne,英文博客,,https://buttondown.com/hillelwayne/rss,https://buttondown.com/hillelwayne/rss,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.dwarkeshpatel.com/feed"", ""local_xml_url"": """", ""row_index"": 398, ""source_category"": ""英文博客"", ""source_name"": ""dwarkesh.com"", ""xml_url"": ""https://www.dwarkeshpatel.com/feed""}",397,dwarkesh.com,英文博客,,https://www.dwarkeshpatel.com/feed,https://www.dwarkeshpatel.com/feed,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://borretti.me/feed.xml"", ""local_xml_url"": """", ""row_index"": 399, ""source_category"": ""英文博客"", ""source_name"": ""borretti.me"", ""xml_url"": ""https://borretti.me/feed.xml""}",398,borretti.me,英文博客,,https://borretti.me/feed.xml,https://borretti.me/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://www.wheresyoured.at/rss/"", ""local_xml_url"": """", ""row_index"": 400, ""source_category"": ""英文博客"", ""source_name"": ""wheresyoured.at"", ""xml_url"": ""https://www.wheresyoured.at/rss/""}",399,wheresyoured.at,英文博客,,https://www.wheresyoured.at/rss/,https://www.wheresyoured.at/rss/,docker-host,True,success,3,2,1,2,3,unknown,1,1,1,0,,
"{""feed_url"": ""https://jayd.ml/feed.xml"", ""local_xml_url"": """", ""row_index"": 401, ""source_category"": ""英文博客"", ""source_name"": ""jayd.ml"", ""xml_url"": ""https://jayd.ml/feed.xml""}",400,jayd.ml,英文博客,,https://jayd.ml/feed.xml,https://jayd.ml/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://minimaxir.com/index.xml"", ""local_xml_url"": """", ""row_index"": 402, ""source_category"": ""英文博客"", ""source_name"": ""minimaxir.com"", ""xml_url"": ""https://minimaxir.com/index.xml""}",401,minimaxir.com,英文博客,,https://minimaxir.com/index.xml,https://minimaxir.com/index.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://geohot.github.io/blog/feed.xml"", ""local_xml_url"": """", ""row_index"": 403, ""source_category"": ""英文博客"", ""source_name"": ""geohot.github.io"", ""xml_url"": ""https://geohot.github.io/blog/feed.xml""}",402,geohot.github.io,英文博客,,https://geohot.github.io/blog/feed.xml,https://geohot.github.io/blog/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://www.aaronsw.com/2002/feeds/pgessays.rss"", ""local_xml_url"": """", ""row_index"": 404, ""source_category"": ""英文博客"", ""source_name"": ""paulgraham.com"", ""xml_url"": ""http://www.aaronsw.com/2002/feeds/pgessays.rss""}",403,paulgraham.com,英文博客,,http://www.aaronsw.com/2002/feeds/pgessays.rss,http://www.aaronsw.com/2002/feeds/pgessays.rss,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.filfre.net/feed/"", ""local_xml_url"": """", ""row_index"": 405, ""source_category"": ""英文博客"", ""source_name"": ""filfre.net"", ""xml_url"": ""https://www.filfre.net/feed/""}",404,filfre.net,英文博客,,https://www.filfre.net/feed/,https://www.filfre.net/feed/,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://blog.jim-nielsen.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 406, ""source_category"": ""英文博客"", ""source_name"": ""blog.jim-nielsen.com"", ""xml_url"": ""https://blog.jim-nielsen.com/feed.xml""}",405,blog.jim-nielsen.com,英文博客,,https://blog.jim-nielsen.com/feed.xml,https://blog.jim-nielsen.com/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://dfarq.homeip.net/feed/"", ""local_xml_url"": """", ""row_index"": 407, ""source_category"": ""英文博客"", ""source_name"": ""dfarq.homeip.net"", ""xml_url"": ""https://dfarq.homeip.net/feed/""}",406,dfarq.homeip.net,英文博客,,https://dfarq.homeip.net/feed/,https://dfarq.homeip.net/feed/,docker-host,True,skipped_known_failed,0,0,0,0,0,unknown,0,0,0,0,skipped_known_failed,Skipped because this source already failed in a prior run.
"{""feed_url"": ""https://jyn.dev/atom.xml"", ""local_xml_url"": """", ""row_index"": 408, ""source_category"": ""英文博客"", ""source_name"": ""jyn.dev"", ""xml_url"": ""https://jyn.dev/atom.xml""}",407,jyn.dev,英文博客,,https://jyn.dev/atom.xml,https://jyn.dev/atom.xml,docker-host,True,success,3,2,1,2,1,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.geoffreylitt.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 409, ""source_category"": ""英文博客"", ""source_name"": ""geoffreylitt.com"", ""xml_url"": ""https://www.geoffreylitt.com/feed.xml""}",408,geoffreylitt.com,英文博客,,https://www.geoffreylitt.com/feed.xml,https://www.geoffreylitt.com/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.downtowndougbrown.com/feed/"", ""local_xml_url"": """", ""row_index"": 410, ""source_category"": ""英文博客"", ""source_name"": ""downtowndougbrown.com"", ""xml_url"": ""https://www.downtowndougbrown.com/feed/""}",409,downtowndougbrown.com,英文博客,,https://www.downtowndougbrown.com/feed/,https://www.downtowndougbrown.com/feed/,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://brutecat.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 411, ""source_category"": ""英文博客"", ""source_name"": ""brutecat.com"", ""xml_url"": ""https://brutecat.com/rss.xml""}",410,brutecat.com,英文博客,,https://brutecat.com/rss.xml,https://brutecat.com/rss.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://eli.thegreenplace.net/feeds/all.atom.xml"", ""local_xml_url"": """", ""row_index"": 412, ""source_category"": ""英文博客"", ""source_name"": ""eli.thegreenplace.net"", ""xml_url"": ""https://eli.thegreenplace.net/feeds/all.atom.xml""}",411,eli.thegreenplace.net,英文博客,,https://eli.thegreenplace.net/feeds/all.atom.xml,https://eli.thegreenplace.net/feeds/all.atom.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.abortretry.fail/feed"", ""local_xml_url"": """", ""row_index"": 413, ""source_category"": ""英文博客"", ""source_name"": ""abortretry.fail"", ""xml_url"": ""https://www.abortretry.fail/feed""}",412,abortretry.fail,英文博客,,https://www.abortretry.fail/feed,https://www.abortretry.fail/feed,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""https://fabiensanglard.net/rss.xml"", ""local_xml_url"": """", ""row_index"": 414, ""source_category"": ""英文博客"", ""source_name"": ""fabiensanglard.net"", ""xml_url"": ""https://fabiensanglard.net/rss.xml""}",413,fabiensanglard.net,英文博客,,https://fabiensanglard.net/rss.xml,https://fabiensanglard.net/rss.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://oldvcr.blogspot.com/feeds/posts/default"", ""local_xml_url"": """", ""row_index"": 415, ""source_category"": ""英文博客"", ""source_name"": ""oldvcr.blogspot.com"", ""xml_url"": ""https://oldvcr.blogspot.com/feeds/posts/default""}",414,oldvcr.blogspot.com,英文博客,,https://oldvcr.blogspot.com/feeds/posts/default,https://oldvcr.blogspot.com/feeds/posts/default,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://bogdanthegeek.github.io/blog/index.xml"", ""local_xml_url"": """", ""row_index"": 416, ""source_category"": ""英文博客"", ""source_name"": ""bogdanthegeek.github.io"", ""xml_url"": ""https://bogdanthegeek.github.io/blog/index.xml""}",415,bogdanthegeek.github.io,英文博客,,https://bogdanthegeek.github.io/blog/index.xml,https://bogdanthegeek.github.io/blog/index.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://hugotunius.se/feed.xml"", ""local_xml_url"": """", ""row_index"": 417, ""source_category"": ""英文博客"", ""source_name"": ""hugotunius.se"", ""xml_url"": ""https://hugotunius.se/feed.xml""}",416,hugotunius.se,英文博客,,https://hugotunius.se/feed.xml,https://hugotunius.se/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://gwern.substack.com/feed"", ""local_xml_url"": """", ""row_index"": 418, ""source_category"": ""英文博客"", ""source_name"": ""gwern.net"", ""xml_url"": ""https://gwern.substack.com/feed""}",417,gwern.net,英文博客,,https://gwern.substack.com/feed,https://gwern.substack.com/feed,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://berthub.eu/articles/index.xml"", ""local_xml_url"": """", ""row_index"": 419, ""source_category"": ""英文博客"", ""source_name"": ""berthub.eu"", ""xml_url"": ""https://berthub.eu/articles/index.xml""}",418,berthub.eu,英文博客,,https://berthub.eu/articles/index.xml,https://berthub.eu/articles/index.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://chadnauseam.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 420, ""source_category"": ""英文博客"", ""source_name"": ""chadnauseam.com"", ""xml_url"": ""https://chadnauseam.com/rss.xml""}",419,chadnauseam.com,英文博客,,https://chadnauseam.com/rss.xml,https://chadnauseam.com/rss.xml,docker-host,True,success,3,2,1,2,2,unknown,0,0,3,0,,
"{""feed_url"": ""https://simone.org/feed/"", ""local_xml_url"": """", ""row_index"": 421, ""source_category"": ""英文博客"", ""source_name"": ""simone.org"", ""xml_url"": ""https://simone.org/feed/""}",420,simone.org,英文博客,,https://simone.org/feed/,https://simone.org/feed/,docker-host,True,success,3,2,1,2,2,unknown,0,0,3,0,,
"{""feed_url"": ""https://it-notes.dragas.net/feed/"", ""local_xml_url"": """", ""row_index"": 422, ""source_category"": ""英文博客"", ""source_name"": ""it-notes.dragas.net"", ""xml_url"": ""https://it-notes.dragas.net/feed/""}",421,it-notes.dragas.net,英文博客,,https://it-notes.dragas.net/feed/,https://it-notes.dragas.net/feed/,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://beej.us/blog/rss.xml"", ""local_xml_url"": """", ""row_index"": 423, ""source_category"": ""英文博客"", ""source_name"": ""beej.us"", ""xml_url"": ""https://beej.us/blog/rss.xml""}",422,beej.us,英文博客,,https://beej.us/blog/rss.xml,https://beej.us/blog/rss.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://hey.paris/index.xml"", ""local_xml_url"": """", ""row_index"": 424, ""source_category"": ""英文博客"", ""source_name"": ""hey.paris"", ""xml_url"": ""https://hey.paris/index.xml""}",423,hey.paris,英文博客,,https://hey.paris/index.xml,https://hey.paris/index.xml,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://danielwirtz.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 425, ""source_category"": ""英文博客"", ""source_name"": ""danielwirtz.com"", ""xml_url"": ""https://danielwirtz.com/rss.xml""}",424,danielwirtz.com,英文博客,,https://danielwirtz.com/rss.xml,https://danielwirtz.com/rss.xml,docker-host,True,success,3,2,1,2,1,unknown,2,0,1,0,,
"{""feed_url"": ""https://matduggan.com/rss/"", ""local_xml_url"": """", ""row_index"": 426, ""source_category"": ""英文博客"", ""source_name"": ""matduggan.com"", ""xml_url"": ""https://matduggan.com/rss/""}",425,matduggan.com,英文博客,,https://matduggan.com/rss/,https://matduggan.com/rss/,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://refactoringenglish.com/index.xml"", ""local_xml_url"": """", ""row_index"": 427, ""source_category"": ""英文博客"", ""source_name"": ""refactoringenglish.com"", ""xml_url"": ""https://refactoringenglish.com/index.xml""}",426,refactoringenglish.com,英文博客,,https://refactoringenglish.com/index.xml,https://refactoringenglish.com/index.xml,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://worksonmymachine.substack.com/feed"", ""local_xml_url"": """", ""row_index"": 428, ""source_category"": ""英文博客"", ""source_name"": ""worksonmymachine.substack.com"", ""xml_url"": ""https://worksonmymachine.substack.com/feed""}",427,worksonmymachine.substack.com,英文博客,,https://worksonmymachine.substack.com/feed,https://worksonmymachine.substack.com/feed,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://philiplaine.com/index.xml"", ""local_xml_url"": """", ""row_index"": 429, ""source_category"": ""英文博客"", ""source_name"": ""philiplaine.com"", ""xml_url"": ""https://philiplaine.com/index.xml""}",428,philiplaine.com,英文博客,,https://philiplaine.com/index.xml,https://philiplaine.com/index.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://steveblank.com/feed/"", ""local_xml_url"": """", ""row_index"": 430, ""source_category"": ""英文博客"", ""source_name"": ""steveblank.com"", ""xml_url"": ""https://steveblank.com/feed/""}",429,steveblank.com,英文博客,,https://steveblank.com/feed/,https://steveblank.com/feed/,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://bernsteinbear.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 431, ""source_category"": ""英文博客"", ""source_name"": ""bernsteinbear.com"", ""xml_url"": ""https://bernsteinbear.com/feed.xml""}",430,bernsteinbear.com,英文博客,,https://bernsteinbear.com/feed.xml,https://bernsteinbear.com/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,1,0,2,0,,
"{""feed_url"": ""https://danieldelaney.net/feed"", ""local_xml_url"": """", ""row_index"": 432, ""source_category"": ""英文博客"", ""source_name"": ""danieldelaney.net"", ""xml_url"": ""https://danieldelaney.net/feed""}",431,danieldelaney.net,英文博客,,https://danieldelaney.net/feed,https://danieldelaney.net/feed,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://www.troyhunt.com/rss/"", ""local_xml_url"": """", ""row_index"": 433, ""source_category"": ""英文博客"", ""source_name"": ""troyhunt.com"", ""xml_url"": ""https://www.troyhunt.com/rss/""}",432,troyhunt.com,英文博客,,https://www.troyhunt.com/rss/,https://www.troyhunt.com/rss/,docker-host,True,success,3,2,1,2,3,unknown,1,0,2,0,,
"{""feed_url"": ""https://herman.bearblog.dev/feed/"", ""local_xml_url"": """", ""row_index"": 434, ""source_category"": ""英文博客"", ""source_name"": ""herman.bearblog.dev"", ""xml_url"": ""https://herman.bearblog.dev/feed/""}",433,herman.bearblog.dev,英文博客,,https://herman.bearblog.dev/feed/,https://herman.bearblog.dev/feed/,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""https://tomrenner.com/index.xml"", ""local_xml_url"": """", ""row_index"": 435, ""source_category"": ""英文博客"", ""source_name"": ""tomrenner.com"", ""xml_url"": ""https://tomrenner.com/index.xml""}",434,tomrenner.com,英文博客,,https://tomrenner.com/index.xml,https://tomrenner.com/index.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://blog.pixelmelt.dev/rss/"", ""local_xml_url"": """", ""row_index"": 436, ""source_category"": ""英文博客"", ""source_name"": ""blog.pixelmelt.dev"", ""xml_url"": ""https://blog.pixelmelt.dev/rss/""}",435,blog.pixelmelt.dev,英文博客,,https://blog.pixelmelt.dev/rss/,https://blog.pixelmelt.dev/rss/,docker-host,True,skipped_known_failed,0,0,0,0,0,unknown,0,0,0,0,skipped_known_failed,Skipped because this source already failed in a prior run.
"{""feed_url"": ""https://martinalderson.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 437, ""source_category"": ""英文博客"", ""source_name"": ""martinalderson.com"", ""xml_url"": ""https://martinalderson.com/feed.xml""}",436,martinalderson.com,英文博客,,https://martinalderson.com/feed.xml,https://martinalderson.com/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://danielchasehooper.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 438, ""source_category"": ""英文博客"", ""source_name"": ""danielchasehooper.com"", ""xml_url"": ""https://danielchasehooper.com/feed.xml""}",437,danielchasehooper.com,英文博客,,https://danielchasehooper.com/feed.xml,https://danielchasehooper.com/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/feed.xml"", ""local_xml_url"": """", ""row_index"": 439, ""source_category"": ""英文博客"", ""source_name"": ""chiark.greenend.org.uk/~sgtatham"", ""xml_url"": ""https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/feed.xml""}",438,chiark.greenend.org.uk/~sgtatham,英文博客,,https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/feed.xml,https://www.chiark.greenend.org.uk/~sgtatham/quasiblog/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://grantslatton.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 440, ""source_category"": ""英文博客"", ""source_name"": ""grantslatton.com"", ""xml_url"": ""https://grantslatton.com/rss.xml""}",439,grantslatton.com,英文博客,,https://grantslatton.com/rss.xml,https://grantslatton.com/rss.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://anildash.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 441, ""source_category"": ""英文博客"", ""source_name"": ""anildash.com"", ""xml_url"": ""https://anildash.com/feed.xml""}",440,anildash.com,英文博客,,https://anildash.com/feed.xml,https://anildash.com/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://aresluna.org/main.rss"", ""local_xml_url"": """", ""row_index"": 442, ""source_category"": ""英文博客"", ""source_name"": ""aresluna.org"", ""xml_url"": ""https://aresluna.org/main.rss""}",441,aresluna.org,英文博客,,https://aresluna.org/main.rss,https://aresluna.org/main.rss,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""https://michael.stapelberg.ch/feed.xml"", ""local_xml_url"": """", ""row_index"": 443, ""source_category"": ""英文博客"", ""source_name"": ""michael.stapelberg.ch"", ""xml_url"": ""https://michael.stapelberg.ch/feed.xml""}",442,michael.stapelberg.ch,英文博客,,https://michael.stapelberg.ch/feed.xml,https://michael.stapelberg.ch/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://blog.miguelgrinberg.com/feed"", ""local_xml_url"": """", ""row_index"": 444, ""source_category"": ""英文博客"", ""source_name"": ""miguelgrinberg.com"", ""xml_url"": ""https://blog.miguelgrinberg.com/feed""}",443,miguelgrinberg.com,英文博客,,https://blog.miguelgrinberg.com/feed,https://blog.miguelgrinberg.com/feed,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://keygen.sh/blog/feed.xml"", ""local_xml_url"": """", ""row_index"": 445, ""source_category"": ""英文博客"", ""source_name"": ""keygen.sh"", ""xml_url"": ""https://keygen.sh/blog/feed.xml""}",444,keygen.sh,英文博客,,https://keygen.sh/blog/feed.xml,https://keygen.sh/blog/feed.xml,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
